aggregateTime,广告系列名称,广告系列ID,推广目标,广告组ID,广告组名称,推广应用,定向国家,广告ID,广告名称,展示数,点击数,CTR,CPM(USD),CPC(USD),花费(USD),转化量,转化率,转化成本(USD),单次转化价值(USD),去重安装数,去重安装率,去重安装成本(USD),点击归因安装数,点击归因安装率,点击归因安装成本(USD)
2022-10-05,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42819011715897088,bd_wsy_0922_热门模版-d,com.video.music.editor.maker,bd,32819011716388608,CayCut_in_220922_zhangguiping_9X16_3,248188,16037,6.46%,0.03,0.00,6.49,200,1.25%,0.03,0.00,200,0.01247116044147908,0.03,220,1.37%,0.03
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756929263113728,出量视频-0831,com.video.music.editor.maker,bd,32756929267635712,文件09.mp4,24979,44,0.18%,0.00,0.00,0.01,0,0%,-,-,0,0,-,1,2.27%,0.01
2022-10-05,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42813373117272064,bd_wsy_0920_热门模版-b,com.video.music.editor.maker,bd,32813373117730816,Lisa-天空.mp4,443123,18884,4.26%,0.02,0.00,9.78,315,1.67%,0.03,0.00,315,0.01668078796865071,0.03,336,1.78%,0.03
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42796383846436864,换脸-0914,com.video.music.editor.maker,bd,32796383846928384,vido03_chenweiyu_16X9_220728.mp4-008,8452,33,0.39%,0.02,0.01,0.18,6,18.18%,0.03,0.00,6,0.18181818181818182,0.03,6,18.18%,0.03
2022-10-05,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810660067119360,bd_wl_0919,com.video.music.editor.maker,ae,32810660067938560,广告-2022090658359-Copy1-1663582467,5048,239,4.73%,0.24,0.01,1.22,12,5.02%,0.10,0.00,12,0.0502092050209205,0.10,11,4.60%,0.11
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42810584560996608,花-0919-复制,com.video.music.editor.maker,bd,32810584563388672,in_220831_chenweiyu_9X16_vido3.mp4-Copy1-1663580216,1,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-05,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42819033146955520,bd_wsy_0922 _迭代素材,com.video.music.editor.maker,bd,32819033148593920,catcut_in_220920_liaoluhui_1X1_boy 05.mp4,699281,36021,5.15%,0.06,0.00,42.63,1663,4.62%,0.03,0.00,1663,0.04616751339496405,0.03,1530,4.25%,0.03
2022-10-05,catcut_kz_wsy_0930_bigo,52841353853342208,应用安装量,42841353854292480,catcut_kz_wsy_0930_bigo,com.video.music.editor.maker,kz,32841358427296256,蒙娜丽莎,7618,285,3.74%,0.13,0.00,0.97,23,8.07%,0.04,0.00,23,0.08070175438596491,0.04,20,7.02%,0.05
2022-10-05,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42819033146955520,bd_wsy_0922 _迭代素材,com.video.music.editor.maker,bd,32819033147971328,catcut_in_220920_liaoluhui_1X1_boy 04.mp4,294875,16272,5.52%,0.06,0.00,17.13,627,3.85%,0.03,0.00,627,0.03853244837758112,0.03,677,4.16%,0.03
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42796550181392896,花-0915,com.video.music.editor.maker,bd,32796550188339712,in_220831_chenweiyu_9X16_vido3.mp4,243884,18525,7.60%,0.05,0.00,12.03,388,2.09%,0.03,0.00,388,0.020944669365721997,0.03,393,2.12%,0.03
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756929263113728,出量视频-0831,com.video.music.editor.maker,bd,32756929263998464,vido_chenweiyu_1X1_220805.mp4,134547,3887,2.89%,0.02,0.00,2.90,97,2.50%,0.03,0.00,97,0.024954978132235656,0.03,96,2.47%,0.03
2022-10-05,catcut_中东_wsy_0930,52841370832409344,应用安装量,42841370833228544,catcut_中东_wsy_boy,com.video.music.editor.maker,ae,32841370834440960,iaoluhui_1X1_boy05.mp4,32166,1542,4.79%,0.20,0.00,6.37,55,3.57%,0.12,0.00,55,0.035667963683527884,0.12,65,4.22%,0.10
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756955806897408,美颜-0831,com.video.music.editor.maker,bd,32756955810534656,pk_210816_chinweiyu_1X1_vido05.mp4-Copy1-1661943466,31,6,19.35%,0.04,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-05,catcut_wsy_09,52773625147726592,应用安装量,42779106921615360,catcut_bd_wsy_0908_b,com.video.music.editor.maker,bd,32779106922696704,换脸-Copy1-1662619601,5,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-05,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42851970541687552,bd_wl_0922 _迭代素材-Copy1-1664843438,com.video.music.editor.maker,ae,32851970542211840,catcut_in_220920_liaoluhui_1X1_boy 04.mp4-Copy1-1664843438,53,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-05,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810660067119360,bd_wl_0919,com.video.music.editor.maker,sa,32810660067938560,广告-2022090658359-Copy1-1663582467,10251,575,5.61%,0.20,0.00,2.08,15,2.61%,0.14,0.00,15,0.02608695652173913,0.14,8,1.39%,0.26
2022-10-05,catcut_中东_wsy_0930,52841370832409344,应用安装量,42841370833228544,catcut_中东_wsy_boy,com.video.music.editor.maker,sa,32841370834440960,iaoluhui_1X1_boy05.mp4,79617,3807,4.78%,0.15,0.00,11.74,98,2.57%,0.12,0.00,98,0.02574205411084844,0.12,97,2.55%,0.12
2022-10-05,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810654828991232,catcut_gcc_起量_bigo_wl_0919,com.video.music.editor.maker,sa,32810654829843200,文件09.mp4-008,1741,2,0.11%,0.00,0.00,0.01,0,0%,-,-,0,0,-,0,0%,-
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756955806897408,美颜-0831,com.video.music.editor.maker,bd,32756955807782144,pk_210830_chinweiyu_1X1_vido14.mp4,56976,98,0.17%,0.00,0.00,0.04,1,1.02%,0.04,0.00,1,0.01020408163265306,0.04,1,1.02%,0.04
2022-10-05,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42838181733932800,gcc-画-0929,com.video.music.editor.maker,sa,32838181734653696,画-0929,19429,241,1.24%,0.24,0.02,4.60,40,16.60%,0.12,0.00,40,0.16597510373443983,0.12,46,19.09%,0.10
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42851976237912576,bd_wl_0922 _迭代素材-Copy1-1664843634,com.video.music.editor.maker,bd,32851976238862848,catcut_in_220920_liaoluhui_1X1_boy 04.mp4-Copy1-1664843634,36431,1559,4.28%,0.02,0.00,0.91,37,2.37%,0.02,0.00,37,0.023733162283515075,0.02,30,1.92%,0.03
2022-10-05,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42819000581429504,bd_wsy_0922_热门模版-c_1,com.video.music.editor.maker,bd,32819000582183168,CayCut_in_220922_zhangguiping_9X16_2,50,7,14%,0.07,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-05,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810656860541696,出量视频-0831-Copy1-0919,com.video.music.editor.maker,sa,32810656861459200,vido_chenweiyu_1X1_220805.mp4-Copy1-1662024330-Copy1-1663582397,4,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42851976237912576,bd_wl_0922 _迭代素材-Copy1-1664843634,com.video.music.editor.maker,bd,32851976240239104,catcut_in_220920_liaoluhui_1X1_boy 05.mp4-Copy1-1664843634,338935,15158,4.47%,0.05,0.00,17.40,643,4.24%,0.03,0.00,643,0.04241984430663676,0.03,730,4.82%,0.02
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42796550181392896,花-0915,com.video.music.editor.maker,bd,32796550182277632,in_220816_chenweiyu_9x16_vido01.mp4,103,19,18.45%,0.03,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-05,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42818989547854080,bd_wsy_0922_热门模版-a,com.video.music.editor.maker,bd,32818989548640512,CayCut_in_220921_zhangguiping_9X16_cola01.mp4,957338,49057,5.12%,0.02,0.00,17.97,622,1.27%,0.03,0.00,622,0.012679128360886315,0.03,588,1.20%,0.03
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756935363564800,出量视频-0831-Copy1,com.video.music.editor.maker,bd,32756935366153472,vido03_chenweiyu_16X9_220728.mp4,61102,570,0.93%,0.01,0.00,0.32,8,1.40%,0.04,0.00,8,0.014035087719298246,0.04,10,1.75%,0.03
2022-10-05,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42819011715897088,bd_wsy_0922_热门模版-d,com.video.music.editor.maker,bd,32819011717306112,CayCut_in_220922_zhangguiping_9X16_4,85414,4486,5.25%,0.02,0.00,1.45,55,1.23%,0.03,0.00,55,0.012260365581810076,0.03,62,1.38%,0.02
2022-10-05,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42838181733932800,gcc-画-0929,com.video.music.editor.maker,ae,32838181734653696,画-0929,407,18,4.42%,0.19,0.00,0.08,1,5.56%,0.08,0.00,1,0.05555555555555555,0.08,1,5.56%,0.08
2022-10-05,catcut_wsy_09,52773625147726592,应用安装量,42795756467196160,bd_wsy_0914,com.video.music.editor.maker,bd,32795756468179200,广告-2022090658359-Copy1-1663127669,1,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-05,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42819017236846336,bd_wsy_0922_热门模版-e,com.video.music.editor.maker,bd,32819017237272320,CayCut_in_220922_zhangguiping_9X16_5,13,1,7.69%,0.02,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42759601429747712,出量视频-0831-Copy1-0901,com.video.music.editor.maker,bd,32759601430665216,vido_chenweiyu_1X1_220805.mp4-Copy1-1662024330,61953,2210,3.57%,0.04,0.00,2.24,69,3.12%,0.03,0.00,69,0.031221719457013575,0.03,56,2.53%,0.04
2022-10-05,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42813461377519616,bd_wsy_0920_迭代素材,com.video.music.editor.maker,bd,32813461377945600,diedai,24461,1682,6.88%,0.07,0.00,1.81,45,2.68%,0.04,0.00,45,0.0267538644470868,0.04,57,3.39%,0.03
2022-10-05,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42851970541687552,bd_wl_0922 _迭代素材-Copy1-1664843438,com.video.music.editor.maker,sa,32851970543063808,catcut_in_220920_liaoluhui_1X1_boy 05.mp4-Copy1-1664843438,28,1,3.57%,0.01,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42796377055924480,小男孩-0914,com.video.music.editor.maker,bd,32796377056809216,pk_210830_chinweiyu_1X1_vido14.mp4-Copy1-1663146536,22,4,18.18%,0.04,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756935363564800,出量视频-0831-Copy1,com.video.music.editor.maker,bd,32756935382308096,vido01_chenweiyu_9X16_220728.mp4,46625,65,0.14%,0.00,0.00,0.03,2,3.08%,0.01,0.00,2,0.03076923076923077,0.01,2,3.08%,0.01
2022-10-05,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42819000581429504,bd_wsy_0922_热门模版-c_1,com.video.music.editor.maker,bd,32819000583493888,CayCut_in_220922_zhangguiping_9X16_1,312,14,4.49%,0.01,0.00,0.00,1,7.14%,0.00,0.00,1,0.07142857142857142,0.00,0,0%,-
2022-10-05,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42851970541687552,bd_wl_0922 _迭代素材-Copy1-1664843438,com.video.music.editor.maker,sa,32851970542211840,catcut_in_220920_liaoluhui_1X1_boy 04.mp4-Copy1-1664843438,31,4,12.90%,0.23,0.00,0.01,0,0%,-,-,0,0,-,0,0%,-
2022-10-05,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42816015594460672,gcc-坐-0921,com.video.music.editor.maker,sa,32816015595279872,pk_210830_chenweiyu_1X1_vido01.mp4-09,104,14,13.46%,0.63,0.00,0.07,0,0%,-,-,0,0,-,0,0%,-
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756955806897408,美颜-0831,com.video.music.editor.maker,bd,32756955809223936,pk_210830_chinweiyu_1X1_vido05.mp4,104355,2586,2.48%,0.01,0.00,1.16,35,1.35%,0.03,0.00,35,0.013534416086620264,0.03,31,1.20%,0.04
2022-10-05,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42816015594460672,gcc-坐-0921,com.video.music.editor.maker,ae,32816015595279872,pk_210830_chenweiyu_1X1_vido01.mp4-09,268,8,2.99%,0.04,0.00,0.01,0,0%,-,-,0,0,-,0,0%,-
2022-10-05,catcut_中东_wsy_0930,52841370832409344,应用安装量,42841370833228544,catcut_中东_wsy_boy,com.video.music.editor.maker,ae,32841370833654528,220920_liaoluhui_1X1_boy05.mp4,409,6,1.47%,0.02,0.00,0.01,2,33.33%,0.00,0.00,2,0.3333333333333333,0.00,0,0%,-
2022-10-05,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810654828991232,catcut_gcc_起量_bigo_wl_0919,com.video.music.editor.maker,ae,32810654831186688,in_220825_chenweiyu_1x1_vido16.mp4--0,585,4,0.68%,0.00,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-05,catcut_wsy_09,52773625147726592,应用安装量,42795778952335872,bd_wsy_0914_b,com.video.music.editor.maker,bd,32795778953187840,广告-2022090658359-Copy1-1663128165,98078,8011,8.17%,0.09,0.00,8.68,267,3.33%,0.03,0.00,267,0.033329172387966545,0.03,259,3.23%,0.03
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42796389392585216,黑白-0914,com.video.music.editor.maker,bd,32796389394092544,in_220825_chenweiyu_9X16_vido17.mp4,0,0,-,-,-,0.00,2,-,0.00,0.00,2,-,0.00,0,-,-
2022-10-05,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42818989547854080,bd_wsy_0922_热门模版-a,com.video.music.editor.maker,bd,32818989549984000,CayCut_in_220921_zhangguiping_9X16_cola02.mp4,5447,987,18.12%,0.04,0.00,0.20,7,0.71%,0.03,0.00,7,0.0070921985815602835,0.03,9,0.91%,0.02
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42807427239874816,花-0918,com.video.music.editor.maker,bd,32807427242725632,in_220831_chenweiyu_9X16_vido3.mp4-Copy1-1663484103,20,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-05,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42813373117272064,bd_wsy_0920_热门模版-b,com.video.music.editor.maker,bd,32813373118517248,Music box.mp4,409,11,2.69%,0.06,0.00,0.03,2,18.18%,0.01,0.00,2,0.18181818181818182,0.01,2,18.18%,0.01
2022-10-05,catcut_kz_wsy_0930_bigo,52841353853342208,应用安装量,42841353854292480,catcut_kz_wsy_0930_bigo,com.video.music.editor.maker,tr,32841358427296256,蒙娜丽莎,12935,373,2.88%,0.05,0.00,0.70,9,2.41%,0.08,0.00,9,0.024128686327077747,0.08,9,2.41%,0.08
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756935363564800,出量视频-0831-Copy1,com.video.music.editor.maker,bd,32756935364678912,vido_chenweiyu_1X1_220805.mp4-Copy1-1661942826,44951,1260,2.80%,0.03,0.00,1.16,29,2.30%,0.04,0.00,29,0.023015873015873017,0.04,35,2.78%,0.03
2022-10-05,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810654828991232,catcut_gcc_起量_bigo_wl_0919,com.video.music.editor.maker,sa,32810654831186688,in_220825_chenweiyu_1x1_vido16.mp4--0,1505,3,0.20%,0.00,0.00,0.01,0,0%,-,-,0,0,-,0,0%,-
2022-10-05,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810654828991232,catcut_gcc_起量_bigo_wl_0919,com.video.music.editor.maker,ae,32810654829843200,文件09.mp4-008,1599,13,0.81%,0.00,0.00,0.01,0,0%,-,-,0,0,-,0,0%,-
2022-10-05,catcut_中东_wsy_0930,52841370832409344,应用安装量,42841370833228544,catcut_中东_wsy_boy,com.video.music.editor.maker,sa,32841370833654528,220920_liaoluhui_1X1_boy05.mp4,1671,83,4.97%,0.13,0.00,0.21,2,2.41%,0.11,0.00,2,0.024096385542168676,0.11,2,2.41%,0.11
2022-10-05,catcut_wsy_09,52773625147726592,应用安装量,42773625148578560,bd_wsy_0906_1,com.video.music.editor.maker,bd,32773625149627136,广告-2022090658359,546369,30633,5.61%,0.07,0.00,36.16,1124,3.67%,0.03,0.00,1124,0.036692455848268204,0.03,1199,3.91%,0.03
2022-10-05,catcut_wsy_09,52773625147726592,应用安装量,42779106921615360,catcut_bd_wsy_0908_b,com.video.music.editor.maker,bd,32779106922041344,01-Copy1-1662619601,32,1,3.13%,0.04,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
